No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
,2018,4,15,8,135,-7,6,1019,SW,32.02301173,8,5
,2014,10,27,5,69,-10,12,990,SW,0.442935457,5,8
,2010,4,6,3,195,2,-9,999,SW,13.37664242,6,7
,2018,4,23,22,268,-24,-5,1027,SW,17.60228039,8,2
,2019,8,28,13,48,-30,18,1004,SW,16.12890744,5,4
,2022,1,30,8,129,10,16,998,NE,24.91710145,9,5
,2016,9,7,23,4,-28,26,1002,SW,26.34014789,1,6
,2017,3,8,0,26,13,38,1012,NW,19.83770089,5,1
,2011,5,16,18,159,20,23,1022,SW,16.58851694,5,5
,2014,5,21,9,148,-16,7,998,NE,25.22046641,1,1
,2022,4,13,17,263,0,31,992,SE,1.680770231,6,7
,2017,4,5,18,229,23,-1,1019,NW,32.260088,8,6
,2016,7,22,20,199,-15,27,998,SW,30.29912585,9,1
,2016,4,20,5,49,-21,33,1014,SW,13.96098999,3,3
,2013,10,2,2,66,23,6,1013,NW,8.97577235,4,6
,2022,3,14,17,299,-2,2,1021,SW,3.649248631,5,8
,2011,11,18,20,57,28,37,996,NE,29.36718757,0,2
,2019,9,18,19,258,28,31,1025,SW,28.44501363,7,9
,2012,4,18,20,129,-25,16,1014,SE,26.66590451,8,9
,2018,4,15,9,214,-2,-9,1009,NE,49.28091341,0,7
,2013,10,5,19,171,-14,23,1006,SW,26.57720555,3,8
,2010,12,2,3,257,22,20,1025,SE,36.0895365,5,7
,2019,8,23,7,101,29,12,1015,NW,5.645913592,9,3
,2013,12,11,15,208,-9,-4,1008,NE,14.94853946,0,3
,2022,11,20,21,290,-7,27,1026,SW,13.77233075,2,6
,2017,7,10,1,285,-14,22,992,SW,28.79877529,6,3
,2017,4,5,18,115,-10,1,1017,NW,16.54066142,7,9
,2019,8,2,14,263,20,34,1011,NW,32.05332134,7,9
,2019,10,12,7,149,19,1,1008,NE,34.50448696,4,6
,2011,2,17,16,299,-20,8,1005,NE,1.684491859,0,8
,2019,9,25,12,35,25,-2,995,NE,31.98788562,0,8
,2013,2,22,21,286,-24,-1,1026,SW,5.839368114,7,8
,2016,10,29,2,207,11,6,1020,SW,23.25676509,4,9
,2017,3,5,9,105,8,39,1023,NE,36.32882854,8,9
,2010,6,21,12,157,-26,29,1020,SW,35.1672498,0,5
,2017,7,18,10,120,13,28,1000,NW,14.99112725,1,0
,2010,9,16,0,54,17,30,1025,SE,13.61829252,3,7
,2015,8,8,13,11,26,-1,995,SW,22.01132539,9,5
,2014,11,4,1,144,-10,1,1016,NE,9.433354151,6,6
,2019,6,4,21,135,-13,4,996,SW,48.73495064,3,1
,2016,8,24,11,2,4,20,1021,NW,17.24585357,7,2
,2015,11,4,3,143,-11,4,997,NE,46.1496637,6,5
,2019,11,17,11,29,-16,17,1022,SE,45.41324815,4,2
,2010,5,20,0,236,-26,-7,1004,NE,18.24244938,6,4
,2015,10,29,9,278,-18,25,1016,NE,12.70423161,7,3
,2022,10,31,3,114,20,-10,1019,NE,38.54178173,2,4
,2012,12,10,1,103,-19,33,1011,SW,11.46889238,2,7
,2021,12,1,22,117,24,23,1018,SE,26.0623195,1,3
,2015,9,22,21,4,-10,36,1019,NW,5.534468721,3,8
,2016,4,18,12,247,6,6,991,SW,19.29660773,3,2
,2015,1,27,7,120,-25,28,1004,SE,3.907746183,3,6
,2018,8,15,1,285,-24,27,1016,SE,14.17197963,1,6
,2021,5,29,2,148,-5,33,996,SW,33.26468691,6,0
,2018,9,25,14,83,11,22,1016,NE,49.56535783,9,2
,2017,3,29,6,230,17,10,1010,SE,12.74037983,2,9
,2014,9,10,9,287,-23,15,1002,NW,23.66606453,9,0
,2019,8,16,19,160,-22,35,1006,SW,22.40230573,0,7
,2012,6,4,10,271,-4,25,1000,SE,9.20768171,1,9
,2013,11,31,21,37,-27,-6,999,NW,30.50345181,4,4
,2020,10,27,22,225,-10,22,1022,NW,36.23524734,8,3
,2019,10,29,13,141,0,-10,1003,NW,7.360974172,3,2
,2017,11,24,18,291,-10,-5,1026,NW,37.85622863,5,6
,2018,8,27,13,150,9,26,997,SW,35.00808179,2,7
,2022,8,18,21,113,-6,-9,1022,NW,9.867144041,8,7
,2017,7,21,22,236,8,-6,996,SW,32.44738126,1,0
,2019,7,28,0,65,-16,15,1023,NW,19.68358397,7,6
,2012,3,11,6,257,22,30,996,NW,34.05688762,2,4
,2016,7,8,4,248,4,36,996,SW,24.80484261,7,1
,2020,12,1,6,179,18,2,1025,NE,2.406883762,2,7
,2017,3,22,12,189,12,1,996,SE,39.34834941,3,1
,2012,11,2,6,153,10,-6,1009,SE,27.77999624,7,5
,2010,9,21,21,195,6,-9,1007,SW,36.23973114,9,4
,2016,11,17,18,261,26,-7,1003,NW,6.303588744,3,5
,2012,5,28,12,142,11,16,1029,SW,36.06362363,8,9
,2010,11,20,15,100,16,39,1003,NW,20.68330943,8,7
,2016,8,19,20,243,-3,-1,1010,SW,39.9633522,5,8
,2020,12,10,14,11,-17,2,1016,SE,29.95829377,0,2
,2021,3,30,18,238,-27,33,1015,SW,17.74510626,8,2
,2016,3,21,6,48,22,-9,1016,SE,10.09584761,8,6
,2013,3,31,4,41,-11,15,1013,SE,40.79620843,6,2
,2011,8,8,13,165,3,4,994,SE,28.00963318,8,9
,2019,9,25,22,81,-19,35,1027,SW,49.37340363,7,4
,2014,7,21,15,290,2,-1,1017,NE,18.67443352,8,9
,2020,1,9,23,157,-7,11,1021,SW,34.28596108,8,3
,2020,6,10,10,215,-11,29,1013,SW,31.14104359,6,8
,2018,3,20,23,157,-26,14,995,NE,31.87908546,5,7
,2015,1,28,20,133,7,4,999,NE,36.84899823,1,8
,2019,10,5,10,66,-1,2,992,SE,6.955413999,6,5
,2021,2,29,11,6,-7,-3,996,NW,27.4822022,0,1
,2018,12,27,20,13,12,10,1018,NW,25.45648352,5,7
,2021,3,9,12,72,9,10,1023,SE,17.12648945,5,0
,2010,7,11,7,162,-24,11,996,SW,21.80751333,6,4
,2011,6,25,5,65,5,35,1006,NW,25.94060383,1,1
,2020,2,18,21,129,7,22,1002,SW,16.04611575,3,6
,2015,12,21,1,205,-15,34,1010,NE,14.6579416,1,4
,2012,5,30,22,275,21,16,1020,NE,36.91362873,3,9
,2011,1,24,9,255,-16,29,998,SE,3.345907136,2,2
,2015,3,1,22,265,15,39,1002,SW,15.64815393,1,6
,2016,1,16,21,24,-8,11,1006,SE,32.68555731,1,2
,2013,3,20,1,280,-19,19,997,NW,10.43864842,2,5
,2022,2,24,10,252,-2,-2,998,NW,28.61363176,9,3
,2022,4,10,4,288,13,34,998,NW,15.10820708,3,9
,2019,5,28,5,163,17,24,1029,SW,42.16506367,6,1
,2018,3,18,15,94,-16,7,1019,SE,17.49946661,3,8
,2020,10,1,19,269,-2,31,996,SE,11.47582809,6,5
,2021,5,28,9,109,14,-6,1006,NW,26.50518885,3,4
,2022,11,31,13,237,12,16,1028,SE,6.78302565,2,4
,2012,7,6,5,24,18,-5,1027,NE,39.87419837,7,7
,2011,10,22,4,140,-10,21,994,NE,34.00141256,2,4
,2020,9,1,9,116,-16,-3,1006,NE,38.52544523,7,7
,2014,8,3,11,24,-17,28,1029,NE,19.94390999,1,7
,2021,12,26,21,78,11,10,990,SE,41.75017069,2,0
,2018,12,13,16,67,13,7,1005,NE,24.67740654,3,3
,2010,6,12,15,172,-15,3,1006,NE,4.734951746,2,8
,2015,9,24,9,11,-16,4,1019,NE,11.20146245,5,1
,2017,8,14,16,287,11,31,1020,NE,35.55264008,8,3
,2016,12,25,1,127,-27,15,1024,NE,44.82111494,9,3
,2015,4,28,1,95,-4,33,997,SW,4.759279621,7,0
,2012,11,24,13,91,-8,21,1019,SW,43.21073955,3,9
,2018,2,17,3,140,-2,28,1028,NE,39.95349146,1,9
,2014,9,16,11,30,10,17,1010,NE,17.828053,9,6
,2021,6,27,1,19,22,28,1004,SE,34.46384022,0,0
,2010,10,13,13,145,21,32,1023,NE,9.34756719,3,4
,2018,8,4,23,159,-22,21,1016,NW,40.669665,4,7
,2019,8,15,23,42,22,2,991,SW,32.86695109,1,3
,2018,4,28,17,253,26,4,999,NE,21.94146897,2,4
,2010,10,9,8,129,25,7,994,SW,43.22586578,3,9
,2022,5,17,22,59,21,28,1016,NE,6.961725065,2,2
,2016,1,28,23,150,12,-5,993,NW,42.28928162,7,4
,2018,9,30,7,286,12,0,1002,NE,1.194320326,1,2
,2011,7,11,6,4,-24,21,1006,SW,37.66002022,8,3
,2019,1,20,12,265,22,29,1010,SW,28.66820384,5,2
,2015,11,26,1,129,11,9,1012,SW,34.83616366,0,4
,2019,10,7,1,266,-27,22,1022,SE,20.61722629,7,1
,2010,10,31,15,177,-26,29,1004,SW,43.22205629,9,8
,2012,3,30,15,252,-26,-3,1003,NE,15.65745121,5,2
,2020,9,7,23,55,-20,24,998,NW,13.74776426,3,9
,2014,11,23,17,82,10,-6,1026,NW,15.08753229,5,0
,2016,11,26,1,98,-3,24,1019,NE,38.71819214,1,4
,2020,12,4,6,148,-15,36,1018,SE,24.76458657,0,3
,2014,1,8,6,155,10,3,1012,NE,26.85426629,5,1
,2017,6,19,16,189,23,10,1023,SW,41.58277092,7,7
,2014,5,14,22,262,-1,36,996,SE,41.66827762,4,8
,2015,4,25,11,79,-27,13,998,NE,8.086905228,7,5
,2011,1,22,12,251,-29,6,993,SE,27.48838364,2,7
,2021,7,23,4,96,15,7,991,NW,6.300910322,5,1
,2014,1,25,14,259,-28,23,1016,NE,43.42642356,0,5
,2016,1,4,20,259,19,1,1022,NE,41.8502851,2,0
,2010,2,21,1,102,-10,5,1021,NW,42.46744291,3,9
,2019,9,17,5,39,-25,-7,1026,SE,35.24292502,4,2
,2018,1,26,3,272,12,14,1016,NW,23.3438653,2,6
,2018,8,24,22,100,22,23,1017,SE,20.23606132,7,0
,2017,1,18,12,220,-13,17,992,NE,19.7612282,4,5
,2020,11,21,1,123,13,35,1025,SE,3.31063943,6,6
,2018,1,31,23,230,-26,0,997,SE,47.44351432,4,2
,2014,9,15,4,177,-22,2,1026,SW,22.51378284,7,7
,2016,8,5,7,62,-11,20,1027,SW,46.50574496,0,7
,2010,1,15,15,115,-3,14,1011,SW,43.96287696,2,4
,2016,7,31,6,190,-5,28,1003,NW,41.43051939,2,1
,2018,8,26,2,61,-13,-1,1004,NW,29.41544424,9,1
,2012,2,4,8,255,-12,13,993,SW,5.077794298,9,4
,2018,4,31,12,6,-28,-10,1007,NE,16.19557248,2,3
,2014,2,4,1,154,-22,14,990,NE,30.17931046,5,3
,2022,6,12,18,91,5,17,1001,NE,0.672790421,8,4
,2018,5,18,10,13,0,25,1006,NW,2.131545683,5,0
,2022,11,29,9,228,18,7,1008,SE,33.88316911,4,6
,2017,11,31,10,85,-14,-5,1025,NW,44.41014258,0,2
,2022,5,19,16,132,24,-9,996,SW,42.75815647,1,9
,2020,12,26,16,182,-8,-8,998,SE,8.407263824,0,9
,2016,8,18,2,61,3,35,997,NE,45.56167263,5,7
,2019,12,1,11,218,10,-3,1014,NW,34.81511003,2,8
,2015,1,4,2,245,10,20,996,NW,35.81629772,4,7
,2011,10,25,4,229,-26,37,997,SW,15.20206004,5,1
,2021,2,15,5,78,-16,8,1013,NE,35.79983878,4,6
,2016,1,30,19,148,16,39,1006,NW,35.48861388,2,3
,2011,4,6,9,137,-28,-5,1001,NW,29.73327628,1,4
,2015,2,24,10,64,-12,3,1020,SE,17.86442016,1,9
,2015,10,31,22,12,-3,-8,1001,NW,40.55072188,1,4
,2018,11,2,18,212,-28,37,991,SE,46.8758969,9,8
,2022,7,30,19,241,7,-10,1001,NW,43.49442125,3,1
,2019,12,2,10,212,-27,33,1016,NE,12.14895971,3,1
,2020,5,2,20,180,-7,19,996,SW,22.28369145,2,2
,2013,5,11,7,172,0,35,1002,NE,17.12071761,7,4
,2018,1,8,8,159,14,8,1025,SW,35.37397751,3,3
,2011,2,17,2,163,28,8,990,NW,41.57451688,7,9
,2014,5,21,0,187,14,-2,1024,NE,10.78980662,2,9
,2012,7,12,1,190,28,-4,1019,SE,47.36377677,1,8
,2015,1,4,1,255,-20,35,1020,SW,33.86645666,7,2
,2011,7,27,2,182,6,26,1006,SW,10.92239358,5,0
,2022,11,1,17,116,-30,39,997,NW,18.55473057,1,4
,2019,12,28,16,281,-22,30,992,SW,5.230342903,6,7
,2018,2,10,11,195,-14,-4,999,SW,29.85344925,9,0
,2013,2,7,5,33,23,-2,1023,SW,8.45957614,6,0
,2016,9,16,6,51,-30,-7,1011,NW,34.65449691,3,5
,2014,8,17,16,111,-28,14,993,NE,36.86233716,7,6
,2017,10,6,8,251,16,38,1021,NW,23.96674092,2,7
,2021,4,28,22,81,-5,1,1018,SE,4.690838557,8,7
,2013,5,1,11,231,22,-5,1000,SW,30.5436595,4,2
,2016,9,11,13,226,0,7,1002,SW,18.61026261,2,3
,2020,4,13,10,232,-5,29,993,NE,47.48237356,8,8
,2014,10,13,3,220,-8,10,991,SW,25.66028534,1,4
,2012,12,9,18,41,-1,4,1023,NE,3.613303443,1,8
,2017,8,3,5,20,-21,-8,1011,SW,31.80245416,2,4
,2015,5,28,18,41,-23,-9,994,SW,38.96768513,8,4
,2013,1,2,15,112,13,30,998,NW,8.02514047,9,8
,2018,7,23,15,104,-6,29,1009,NW,22.45286822,2,5
,2018,10,1,3,191,-9,-7,1010,SE,37.15984766,4,2
,2011,11,7,4,16,-16,21,1006,NE,1.024680769,8,4
,2019,11,25,9,119,28,-9,1001,SE,1.448489805,9,0
,2022,3,20,4,128,10,35,1017,NW,33.84560334,5,8
,2018,7,10,8,129,25,18,1007,NE,36.25632492,5,9
,2013,8,2,17,59,26,-9,992,NW,42.29347187,0,9
,2018,4,4,22,47,-21,23,994,NE,19.97999079,1,6
,2022,11,25,22,28,-11,16,1003,SW,19.48883325,8,0
,2019,6,16,5,96,10,28,1015,SE,27.61839864,7,3
,2017,10,31,13,9,16,33,1008,SE,37.86634775,1,1
,2019,7,8,19,241,-8,27,1006,NE,32.04960985,4,2
,2012,8,12,22,231,22,7,1028,SE,16.36616519,4,3
,2019,3,5,15,276,22,25,993,NW,17.32736282,5,1
,2016,7,24,2,283,-30,8,1024,SE,38.15024678,3,9
,2021,5,23,0,202,-29,16,1013,NE,26.73233309,8,0
,2022,7,20,5,246,27,34,1002,SE,4.898808779,4,3
,2011,6,3,0,289,-12,9,1022,SE,7.649747708,3,8
,2011,5,1,5,263,-17,10,1004,NW,42.5595188,8,8
,2013,3,14,20,213,-23,12,1004,SW,49.94017158,1,8
,2019,10,30,4,199,7,19,1020,NW,16.78414529,1,2
,2016,2,19,11,78,-19,14,1017,SE,19.33508308,2,0
,2013,3,24,5,172,-5,20,999,SE,7.724401239,9,0
,2011,2,25,7,68,-4,16,996,SW,11.7856542,3,2
,2021,3,16,18,86,-2,23,1022,SW,21.23149229,9,9
,2011,2,9,4,100,-16,-3,996,NW,14.21948222,8,7
,2014,1,5,14,7,15,8,994,SW,35.07124273,4,3
,2012,9,4,13,199,22,30,1015,NW,26.89247208,1,7
,2012,10,6,15,86,-30,15,1005,NE,41.11485641,2,6
,2010,5,12,5,42,29,17,997,SE,36.22624589,7,7
,2012,9,14,16,108,12,-7,1011,SW,6.405030598,5,1
,2013,8,23,16,151,-3,20,1023,NE,6.169448279,4,7
,2021,7,14,15,16,26,5,1029,NE,44.78243193,3,8
,2015,12,6,0,132,-28,-1,1017,NW,40.97556197,3,9
,2020,6,5,17,147,20,27,1025,NW,23.39586616,7,5
,2015,11,29,3,276,-13,37,996,SW,6.518206739,5,2
,2021,4,2,21,231,21,-1,1029,NW,44.92881453,4,6
,2014,10,3,2,227,29,34,1017,NE,11.53502787,4,8
,2013,10,9,2,138,3,-2,991,NE,1.776738731,5,7
,2015,7,7,12,210,1,28,998,SE,46.21197625,2,7
,2022,7,26,19,27,-2,25,995,NE,40.44678104,6,6
,2022,1,12,3,50,-6,25,990,SW,34.67408462,0,4
,2014,9,18,10,260,29,8,992,SE,1.701517868,4,1
,2019,4,28,20,260,-5,8,999,NW,26.42155892,5,4
,2010,7,13,4,7,8,1,1026,SE,32.68180775,1,4
,2021,9,1,1,137,-23,2,1012,NE,37.96736204,1,1
,2011,2,1,5,37,-12,14,1022,SW,23.55369424,8,9
,2018,8,1,4,110,23,25,998,NW,47.667465,1,0
,2019,11,30,0,219,16,14,1002,NW,12.23905305,2,4
,2013,4,22,22,222,11,17,1017,NE,3.486745868,0,5
,2015,4,21,22,135,-9,31,996,SW,16.63831225,8,6
,2014,3,7,10,255,-2,28,1015,NE,33.09024352,0,1
,2011,10,28,5,48,2,19,1005,NE,36.85786021,3,5
,2010,4,21,16,291,7,-6,1029,SW,36.92484486,6,7
,2010,9,9,10,77,14,6,1015,NE,5.533691381,1,5
,2010,1,1,6,104,15,7,1028,SW,44.25447273,7,2
,2015,9,15,15,168,4,32,1021,SW,14.04168515,7,2
,2019,11,25,19,216,12,36,1025,NE,10.49555538,2,6
,2016,10,12,4,118,-28,10,990,NE,30.72287385,3,1
,2016,9,4,6,189,-12,11,1010,SE,10.59245372,6,2
,2018,1,10,2,254,-21,28,1002,NW,25.40192464,4,6
,2012,9,23,1,265,-4,39,1015,NW,20.35148483,4,8
,2018,6,18,0,148,-16,-5,998,SW,11.60171313,1,0
,2010,8,31,7,163,-20,39,1026,SE,14.60298163,5,4
,2011,8,19,23,139,16,5,1012,SW,21.37036157,3,1
,2016,8,20,6,257,-5,-9,990,SE,17.30801732,4,4
,2021,11,5,9,268,28,-10,991,SW,19.07878922,4,5
,2011,8,28,13,180,-7,19,1017,NW,36.77173108,1,7
,2019,12,2,8,159,-18,32,1025,SE,8.418995635,7,6
,2020,1,7,10,287,1,26,1020,NE,31.38092937,0,4
,2013,1,6,0,287,6,37,994,NE,33.90788878,1,4
,2011,7,16,18,225,-27,12,1026,NW,40.10435231,6,1
,2020,11,15,20,10,-18,-10,1014,SE,42.36635877,6,5
,2011,12,9,13,9,-22,8,997,NE,7.933277173,1,2
,2020,12,7,17,270,26,35,1023,NE,6.913038056,0,5
,2022,9,10,22,272,18,-8,1028,NE,30.73855066,9,2
,2010,11,26,11,182,3,-9,1021,NW,37.84582753,0,1
,2018,10,30,21,152,25,26,1000,SW,13.61632151,0,7
,2019,8,2,9,123,6,6,1014,NE,26.29236028,5,3
,2012,11,3,17,113,17,17,992,NE,38.61197153,9,4
,2022,5,19,23,277,-24,7,1021,SW,38.37515541,6,8
,2010,8,24,2,212,-30,22,1024,NE,32.69100831,1,3
,2019,9,24,3,171,29,4,1021,SE,3.939384797,5,0
,2015,7,3,20,287,27,11,1023,NE,2.532193014,3,5
,2017,11,8,21,173,-19,30,1026,SW,19.4222655,8,4
,2016,10,31,8,112,-10,16,994,NW,1.334371324,7,9
,2016,11,5,11,121,-20,26,1017,NW,45.20721659,7,2
,2011,3,27,8,31,13,21,1017,SE,1.007233238,1,4
,2020,9,29,8,221,20,34,997,NE,1.480643107,4,7
,2013,5,20,15,118,27,8,1016,NE,8.266368919,1,0
,2015,11,31,23,38,13,17,1005,SW,31.35075658,2,3
,2011,8,12,4,267,13,17,1007,SW,27.07770703,7,2
,2022,11,11,4,232,-17,-1,1014,SE,32.97435683,4,3
,2014,1,4,13,17,3,9,990,SE,44.67775706,3,1
,2021,1,4,19,148,3,14,997,NE,22.74728254,4,1
,2014,3,31,13,148,-6,10,1010,NE,2.193798794,7,1
,2012,2,1,14,125,-27,3,1023,SE,38.17483126,9,2
,2011,5,27,15,237,21,11,1013,NW,40.59822314,6,8
,2020,11,7,6,134,24,15,1026,NW,2.494417994,5,4
,2016,9,27,10,150,-5,33,1015,NW,12.14246468,1,3
,2017,9,26,3,235,-15,0,1003,NW,38.52983997,9,3
,2013,8,26,4,223,-21,-4,1018,SE,18.80776193,4,2
,2013,5,20,13,202,14,6,1019,SW,23.63256992,9,8
,2020,3,2,8,255,-29,7,992,NW,41.15878712,8,9
,2018,6,1,22,85,4,-4,996,SE,4.73097692,8,0
,2013,8,19,8,149,-12,9,1025,NW,33.86421622,8,5
,2019,6,17,23,234,-25,27,1000,NE,10.74921934,2,3
,2021,7,11,10,21,-12,0,1021,NW,3.132571554,8,7
,2012,12,5,18,284,28,33,1001,SE,33.12489228,8,6
,2020,12,6,18,268,22,5,1004,NE,6.070612649,4,2
,2022,7,27,11,257,21,16,1027,NE,37.35036294,5,4
,2010,7,22,14,28,20,0,1013,NW,10.13526956,6,3
,2012,9,6,1,212,-23,5,990,NW,2.425601018,9,3
,2014,9,23,11,282,-17,12,1007,NE,4.96487325,9,9
,2022,1,17,2,49,-21,1,996,SW,42.06351244,9,7
,2011,3,20,14,94,-28,29,991,SE,18.54841082,5,8
,2014,5,10,13,87,7,-8,1029,SE,15.11333207,4,3
,2018,11,10,18,43,-2,-9,1020,SE,24.55994099,0,1
,2019,4,31,2,277,-16,27,1022,SE,31.64662844,3,0
,2020,12,31,14,170,-8,37,1019,SE,1.855112266,7,9
,2015,1,9,10,188,-8,13,1020,NE,44.90942567,7,3
,2012,1,26,21,183,-13,18,1023,SE,47.92406824,5,7
,2014,4,28,8,2,15,36,996,SW,20.86534081,2,4
,2021,5,18,6,190,-12,35,1014,SW,20.63144513,7,1
,2010,4,13,6,117,-3,23,1005,NW,43.92799606,6,3
,2017,2,8,6,18,-5,9,1011,NW,21.46558991,8,3
,2018,5,11,16,22,-21,7,1025,NW,42.80949674,2,9
,2014,10,7,3,29,16,3,1016,NW,1.416847224,5,4
,2018,3,7,3,294,-27,7,1006,NE,24.48253044,0,1
,2017,7,29,6,107,24,-9,993,SW,47.62145224,7,6
,2017,4,3,1,280,-29,-10,1024,NE,12.64023294,1,4
,2011,2,16,21,127,-28,9,1011,SW,13.30774102,4,3
,2014,11,31,4,228,-24,23,1024,NE,31.50614944,5,7
,2021,8,13,9,110,24,30,1004,SW,46.30954417,3,1
,2017,10,18,17,135,-15,30,1029,NW,9.937112064,8,0
,2012,2,18,13,185,0,37,1010,SW,46.08255129,2,5
,2010,11,12,2,143,-21,0,1002,NW,33.15018721,1,9
,2020,7,13,2,71,-12,16,1000,SW,49.65236571,2,9
,2013,8,31,18,128,-3,12,1016,NE,36.82294232,4,7
,2013,10,3,20,260,-14,27,1020,SE,33.39002704,0,6
,2019,3,30,12,2,-3,33,1021,SW,40.7451586,9,8
,2013,6,3,6,103,-12,-8,1019,NE,8.757015965,3,0
,2013,12,26,5,223,6,1,1007,SE,47.29928065,0,2
,2018,4,2,19,9,-8,19,1005,NE,8.279775439,8,8
,2020,12,7,12,230,-11,20,1024,SE,1.283518495,2,4
,2010,2,2,4,218,-18,12,998,NW,34.89284206,1,5
,2018,8,6,5,65,-18,-10,1028,SW,9.229771306,4,6
,2016,2,13,11,111,12,30,1026,NE,37.93765898,0,2
,2022,9,11,7,12,-20,9,999,SW,39.7519489,9,6
,2014,9,5,17,85,17,-5,1001,NW,11.83496203,6,2
,2011,11,7,23,233,-16,0,997,NW,4.336016529,8,5
,2019,8,11,14,89,-14,24,992,SW,25.04104831,0,7
,2021,10,27,7,53,23,-7,1008,NE,44.51092553,7,6
,2019,3,7,12,11,19,18,1000,NE,42.36455505,7,4
,2019,8,8,6,208,-3,-1,997,NE,5.854122825,6,5
,2013,5,4,15,13,-12,18,1015,SW,48.23916323,9,3
,2020,10,10,19,120,-27,27,1012,NE,13.19745977,3,1
,2013,5,29,22,19,-9,-10,999,NE,17.46955885,6,6
,2013,2,21,4,74,-9,29,1007,SE,7.452512154,1,3
,2020,12,26,19,242,24,-3,1001,NE,18.89014828,5,5
,2021,3,29,21,222,6,27,1028,NW,31.78205532,4,9
,2022,8,20,14,69,8,6,1015,NE,25.30391301,4,1
,2011,1,29,21,210,3,8,1000,SW,41.37697425,7,1
,2017,4,15,22,100,2,22,999,SW,32.06504056,0,5
,2013,6,23,14,185,13,4,992,NE,13.17722357,7,7
,2018,9,15,0,131,11,34,996,SW,27.87190158,3,0
,2011,8,19,3,110,9,20,993,SW,3.209556294,9,9
,2016,10,10,19,131,2,10,1029,NE,29.03952804,5,6
,2014,5,2,20,19,-19,-8,997,SE,19.48319148,5,5
,2014,7,16,20,23,-29,-9,1027,SE,4.919924603,0,4
,2016,8,20,3,226,28,24,1002,SE,15.37319765,7,9
,2013,12,30,14,153,-3,30,1001,SE,44.90434963,3,7
,2012,9,5,2,292,-21,5,1024,NW,29.30189737,8,0
,2018,3,27,5,229,-9,34,1027,NE,45.16324245,6,4
,2021,11,17,13,201,-14,39,1025,SW,20.54019935,3,5
,2012,8,3,1,37,-5,10,991,SW,48.94542997,0,3
,2014,3,8,21,259,-28,1,1004,NE,18.00095267,8,9
,2011,1,11,20,187,-24,17,1023,SW,37.84023076,9,9
,2016,4,5,15,56,13,1,1028,NW,15.27015417,5,1
,2022,7,17,2,19,-23,22,1015,SE,5.299527422,5,7
,2021,9,4,19,272,-11,9,994,NE,41.65282984,0,4
,2020,10,24,5,118,-19,29,1014,SW,38.12907634,4,9
,2016,7,29,2,70,4,38,1023,NW,41.03145169,3,5
,2021,10,8,22,3,-14,10,993,SW,14.98472658,0,8
,2014,11,2,14,220,-3,28,1023,NW,35.18308128,6,1
,2017,5,16,4,13,10,30,1016,SW,10.99614239,3,4
,2018,1,9,0,2,-21,38,1018,SE,0.565576813,2,0
,2022,1,26,16,215,-9,31,994,NE,43.32443878,1,2
,2013,12,17,19,228,7,25,1007,SE,26.17627435,7,5
,2020,9,10,11,185,26,11,993,SE,49.18266687,4,7
,2021,4,24,19,54,2,15,990,SW,19.25178475,9,4
,2011,3,24,9,253,-9,-4,1009,SE,47.84365035,8,3
,2011,11,13,23,23,13,-4,995,NE,30.75286317,4,4
,2020,5,22,1,161,6,-3,1009,NW,25.61025359,9,3
,2022,7,17,22,157,-18,15,1009,NW,15.14048016,0,1
,2013,7,31,7,81,-4,13,1016,SW,41.26381706,9,0
,2015,5,12,18,158,-16,13,1015,NE,41.43973732,4,7
,2015,8,29,15,187,-9,29,1021,NE,20.84647661,4,0
,2011,5,9,18,59,-1,37,999,NW,36.3646571,7,1
,2010,10,15,8,210,12,1,1007,NW,22.36189679,5,4
,2011,4,31,7,151,9,36,1001,SE,36.98296472,4,7
,2017,6,10,16,108,6,-3,999,SW,49.70950784,7,9
,2014,3,19,14,75,3,-2,1013,NW,13.12481569,0,2
,2012,4,30,1,29,13,-8,1013,NW,31.70262286,4,8
,2018,8,17,3,116,29,10,1027,NE,18.99389826,2,5
,2021,10,7,5,191,3,20,1014,NE,27.41857818,4,2
,2021,10,14,14,18,27,37,997,NE,43.70736401,2,9
,2016,3,13,12,172,17,36,1003,NW,17.37879347,3,6
,2017,11,26,2,227,22,13,1020,SW,3.619415107,8,6
,2015,10,21,19,182,4,-7,1013,SE,39.94685926,1,6
,2016,3,2,15,112,11,9,1005,SW,27.75124276,9,3
,2012,6,16,13,182,-12,5,1009,NW,22.47004736,0,5
,2010,8,29,3,145,-23,-1,1027,SE,9.166652345,3,2
,2010,10,17,9,115,8,32,1004,SW,4.642636585,7,3
,2010,2,6,22,112,2,15,1003,NW,13.93677798,4,2
,2020,1,1,22,250,13,18,1001,SW,35.94521317,8,2
,2020,10,6,22,250,-3,-6,1023,NW,20.58854643,9,0
,2021,1,1,3,117,6,0,997,NE,28.51137937,2,4
,2016,7,23,11,160,17,18,1008,SW,4.102277683,8,2
,2011,2,23,4,197,-6,34,994,NE,6.162152176,0,0
,2022,9,10,3,259,5,4,1016,NE,0.565291545,1,8
,2021,10,20,8,147,-14,-5,1002,SE,33.66422253,8,3
,2015,4,23,19,239,-7,37,1021,SE,13.22272612,8,8
,2010,7,31,0,46,-10,4,1020,SW,48.34632929,9,1
